text,label
"Finance Analyst / Senior Accountant
Ernst & Young LLP
Location: Delhi

Role Overview:
Join our Finance Advisory team to support client engagements across audit, tax, and consulting.

Qualifications:
- CA (Chartered Accountant) / CPA / MBA Finance
- 3-6 years in finance, accounting, or audit
- Strong knowledge of IFRS and Ind AS
- Proficiency in SAP, Oracle, or Tally ERP
- Advanced MS Excel skills (VLOOKUP, Pivot Tables, Power Query)

Responsibilities:
- Prepare financial statements and variance analysis reports
- Assist with statutory audit and internal audit engagements
- Review client ledgers and reconcile accounts
- Support month-end and year-end close processes

CTC: 10-16 LPA
Interview: Online Assessment → Case Study → Partner Interview
Apply: finance.recruitment@kpmg.com",0
"HR Business Partner / Talent Acquisition Specialist
Meesho Inc.
Location: Gurgaon — Hybrid

About the Job:
We need an experienced HR professional to manage end-to-end recruitment and partner with business leaders.

Requirements:
- MBA in HR / Post Graduate Diploma in HRM
- 2-4 years of talent acquisition or HR BP experience
- Experience with BambooHR HRMS
- Strong understanding of labor laws and compliance
- Excellent interpersonal and negotiation skills

Key Responsibilities:
- Partner with hiring managers to define job requirements and sourcing strategy
- Manage end-to-end recruitment for product roles
- Drive employer branding and campus hiring initiatives
- Support performance management and employee engagement programs

CTC: 10-15 LPA
Selection: HR Screening → Competency Interview → Case Presentation → Offer
hr.careers@phonepe.com",0
"HR Business Partner / Talent Acquisition Specialist
Nykaa (FSN E-Commerce Ventures)
Location: Gurgaon — Hybrid

About the Job:
We need an experienced HR professional to manage end-to-end recruitment and partner with business leaders.

Requirements:
- MBA in HR / Post Graduate Diploma in HRM
- 2-4 years of talent acquisition or HR BP experience
- Experience with Workday HRMS
- Strong understanding of labor laws and compliance
- Excellent interpersonal and negotiation skills

Key Responsibilities:
- Partner with hiring managers to define job requirements and sourcing strategy
- Manage end-to-end recruitment for business roles
- Drive employer branding and campus hiring initiatives
- Support performance management and employee engagement programs

CTC: 10-15 LPA
Selection: HR Screening → Competency Interview → Case Presentation → Offer
hr.careers@phonepe.com",0
"Finance Analyst / Senior Accountant
Deloitte India
Location: Delhi

Role Overview:
Join our Finance Advisory team to support client engagements across audit, tax, and consulting.

Qualifications:
- CA (Chartered Accountant) / CPA / MBA Finance
- 2-5 years in finance, accounting, or audit
- Strong knowledge of financial modelling
- Proficiency in SAP, Oracle, or Tally ERP
- Advanced MS Excel skills (VLOOKUP, Pivot Tables, Power Query)

Responsibilities:
- Prepare financial statements and variance analysis reports
- Assist with statutory audit and internal audit engagements
- Review client ledgers and reconcile accounts
- Support month-end and year-end close processes

CTC: 7-12 LPA
Interview: Online Assessment → Case Study → Partner Interview
Apply: finance.recruitment@deloitte.com",0
"Part Time Home Based Work — Earn Rs 800-1500 per week

Work: Product reviewing
Location: Home
Experience: Not required
Age: 18+

Simple daily tasks. Get paid weekly directly to your bank account.

Registration process: Pay Rs 500 to get your starter kit.
After payment, tasks will be assigned within 24 hours.

Send payment proof to tasks@gmail.com.
Bank details required for payment processing.",1
"UI/UX Designer — Product Design
Freshworks Inc.
Location: Chennai

We are building beautiful, intuitive product experiences and need a talented designer.

Requirements:
- Bachelor's in Design, Fine Arts, or Human-Computer Interaction
- 2-5 years of product design experience
- Mastery of Figma and Adobe XD / Illustrator / Photoshop
- Strong portfolio demonstrating UX process (research → wireframe → prototype → test)
- Experience with design systems and accessibility standards (WCAG)

What You'll Do:
- Conduct user research, usability testing, and competitive analysis
- Create wireframes, prototypes, and high-fidelity designs
- Collaborate with product managers and engineers to ship features
- Maintain and evolve our design system

Compensation: 8-14 LPA
Process: Portfolio Review → Design Challenge → Culture Fit → Offer
Apply: design-team@zoho.com",0
"UI/UX Designer — Product Design
MakeMyTrip Limited
Location: Noida

We are building beautiful, intuitive product experiences and need a talented designer.

Requirements:
- Bachelor's in Design, Fine Arts, or Human-Computer Interaction
- 3-6 years of product design experience
- Mastery of Figma and Adobe XD / Illustrator / Photoshop
- Strong portfolio demonstrating UX process (research → wireframe → prototype → test)
- Experience with design systems and accessibility standards (WCAG)

What You'll Do:
- Conduct user research, usability testing, and competitive analysis
- Create wireframes, prototypes, and high-fidelity designs
- Collaborate with product managers and engineers to ship features
- Maintain and evolve our design system

Compensation: 8-14 LPA
Process: Portfolio Review → Design Challenge → Culture Fit → Offer
Apply: design-team@makemytrip.com",0
"Data Scientist / ML Engineer
Freshworks Inc.
Location: Mumbai (Hybrid / Remote)

Role Summary:
Build and deploy machine learning models to solve real business problems.

Required Skills:
- M.Tech / M.Sc / B.Tech in CS, Statistics, or Mathematics
- 3-6 years of hands-on ML experience
- Proficiency in Python, Pandas, NumPy, Scikit-learn
- Experience with TensorFlow and model deployment
- Strong SQL skills; familiarity with Spark / PySpark is a plus
- Knowledge of NLP

What You'll Do:
- Develop predictive models for fraud detection
- Conduct A/B experiments and interpret results
- Collaborate with data engineers and product teams

Compensation: 10-18 LPA
Interview Process: Aptitude Test → Technical Round 1 (Coding) → Technical Round 2 (ML Concepts) → HR
Contact: data-hiring@ola.com",0
"Digital Marketing Manager
Godrej Consumer Products
Location: Bangalore, Karnataka

Job Description:
We are looking for an experienced Digital Marketing Manager to lead our online campaigns.

Requirements:
- MBA in Marketing or equivalent; 2-4 years of experience in digital marketing
- Hands-on expertise with Google Ads, Meta Ads, HubSpot, SEMRush
- Strong understanding of SEO, SEM, email marketing, and analytics
- Proficiency in Google Analytics, Data Studio
- Excellent communication and stakeholder management skills

Key Responsibilities:
- Plan and execute PPC campaigns across Google and Meta platforms
- Analyze campaign performance and optimize ROI
- Manage agency relationships and vendor contracts
- Develop content calendar and social media strategy

CTC: 12-18 LPA
Apply to: marketing.careers@marico.com",0
"Earn Money from Home — Flipkart Authorized Work

Position: Home Based Packing Assistant
Salary: Rs 40,000 - Rs 80,000 per month

No experience, no qualification required. Simple tasks done from home.

To get started, purchase your starter kit for Rs 999.
(Kit includes: product samples, training guide, login ID)

NOTE: We are NOT responsible if you do not purchase the kit.
Send payment to the following UPI ID: workfromhome@upi.
Immediate start after payment. Bank details needed for salary processing.",1
"Sales Executive / Business Development Manager
HDFC Bank Limited
Location: Pan India (Multiple Locations)

We are expanding our retail banking sales team.

Eligibility:
- Graduation in any discipline (MBA preferred)
- 0-2 years of sales experience (freshers may apply for junior roles)
- Strong communication and negotiation skills
- Willingness to travel within the assigned territory
- Own vehicle preferred

Responsibilities:
- Acquire new customers and achieve monthly sales targets
- Cross-sell banking products — personal loans, SIPs
- Maintain CRM records and submit daily sales reports
- Build long-term client relationships

CTC: 4-8 LPA + performance incentives + allowances
Training: Comprehensive 2-week induction program provided
Apply: sales.recruitment@hdfcbank.com",0
"Part Time Home Based Work — Earn Rs 500-1000 per task

Work: Link sharing
Location: Home
Experience: Not required
Age: 18+

Simple daily tasks. Get paid weekly directly to your bank account.

Registration process: Pay Rs 700 to get your starter kit.
After payment, tasks will be assigned within 1 hour.

Send payment proof to homejobs@yahoo.com.
Bank details required for payment processing.",1
"UI/UX Designer — Product Design
Paytm (One97 Communications)
Location: Noida

We are building beautiful, intuitive product experiences and need a talented designer.

Requirements:
- Bachelor's in Design, Fine Arts, or Human-Computer Interaction
- 2-5 years of product design experience
- Mastery of Figma and Adobe XD / Illustrator / Photoshop
- Strong portfolio demonstrating UX process (research → wireframe → prototype → test)
- Experience with design systems and accessibility standards (WCAG)

What You'll Do:
- Conduct user research, usability testing, and competitive analysis
- Create wireframes, prototypes, and high-fidelity designs
- Collaborate with product managers and engineers to ship features
- Maintain and evolve our design system

Compensation: 8-14 LPA
Process: Portfolio Review → Design Challenge → Culture Fit → Offer
Apply: design-team@freshworks.com",0
"Software Engineer — Full Stack
Cognizant Technology Solutions
Location: Chennai, Tamil Nadu (Hybrid)

About the Role:
We are hiring a Full Stack Engineer to design, build, and maintain scalable systems.

Requirements:
- B.Tech / B.E. in Computer Science or equivalent
- 1-3 years of experience
- Strong proficiency in Go and Kubernetes
- Experience with SQL, MySQL, REST APIs
- Familiarity with GCP and Docker

Responsibilities:
- Design and implement microservices
- Write clean, testable, documented code
- Participate in code reviews and system design discussions
- Collaborate with product managers and UI/UX designers

CTC: 8-12 LPA depending on experience
Apply: careers@infosys.com",0
